event_date,scheduled_start,scheduled_end,platform,table_code,queue_number,company_name,appointment_status,arrival_status
2026-08-18,10:50,11:00,SHOPEE,SHOPEE_1,S006,"Ayutthaya Fruits Export Co., Ltd.",scheduled,not_arrived
2026-08-18,11:00,11:10,SHOPEE,SHOPEE_1,S007,"Nakhon Foods Co., Ltd.",scheduled,not_arrived
2026-08-18,11:10,11:20,SHOPEE,SHOPEE_1,S008,"Royal Rice Group Co., Ltd.",scheduled,not_arrived
2026-08-18,11:20,11:30,SHOPEE,SHOPEE_1,S009,"Thai Seafood Group Co., Ltd.",scheduled,not_arrived
2026-08-18,11:30,11:40,SHOPEE,SHOPEE_1,S010,"Bangsaen Foods Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,11:40,11:50,SHOPEE,SHOPEE_1,S011,"Isan Spice Co., Ltd.",scheduled,not_arrived
2026-08-18,11:50,12:00,SHOPEE,SHOPEE_1,S012,"Chao Phraya Furniture Co., Ltd.",scheduled,not_arrived
2026-08-18,13:00,13:10,SHOPEE,SHOPEE_1,S013,"Krungthep Craft Export Co., Ltd.",scheduled,not_arrived
2026-08-18,13:10,13:20,SHOPEE,SHOPEE_1,S014,"Sukhothai Herbal Export Co., Ltd.",scheduled,not_arrived
2026-08-18,13:20,13:30,SHOPEE,SHOPEE_1,S015,"Golden Foods Industries Co., Ltd.",scheduled,not_arrived
2026-08-18,13:30,13:40,SHOPEE,SHOPEE_1,S016,"Ayutthaya Wellness Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,13:40,13:50,SHOPEE,SHOPEE_1,S017,"Nakhon Foods Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,13:50,14:00,SHOPEE,SHOPEE_1,S018,"Royal Foods Industries Co., Ltd.",scheduled,not_arrived
2026-08-18,14:00,14:10,SHOPEE,SHOPEE_1,S019,"Thai Spice Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,14:10,14:20,SHOPEE,SHOPEE_1,S020,"Bangsaen Furniture Group Co., Ltd.",scheduled,not_arrived
2026-08-18,14:20,14:30,SHOPEE,SHOPEE_1,S021,"Isan Herbal Group Co., Ltd.",scheduled,not_arrived
2026-08-18,14:30,14:40,SHOPEE,SHOPEE_1,S022,"Chao Phraya Seafood Co., Ltd.",scheduled,not_arrived
2026-08-18,14:40,14:50,SHOPEE,SHOPEE_1,S023,"Krungthep Home Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,14:50,15:00,SHOPEE,SHOPEE_1,S024,"Sukhothai Home Export Co., Ltd.",scheduled,not_arrived
2026-08-18,15:00,15:10,SHOPEE,SHOPEE_1,S025,"Golden Wellness Co., Ltd.",scheduled,not_arrived
2026-08-18,15:10,15:20,SHOPEE,SHOPEE_1,S026,"Ayutthaya Home Export Co., Ltd.",scheduled,not_arrived
2026-08-18,15:20,15:30,SHOPEE,SHOPEE_1,S027,"Nakhon Rubber Co., Ltd.",scheduled,not_arrived
2026-08-18,15:45,15:55,SHOPEE,SHOPEE_1,S028,"Royal Silk Trading Co., Ltd.",scheduled,not_arrived
2026-08-18,15:55,16:05,SHOPEE,SHOPEE_1,S029,"Thai Organics Export Co., Ltd.",scheduled,not_arrived
2026-08-18,16:05,16:15,SHOPEE,SHOPEE_1,S030,"Bangsaen Jewelry Co., Ltd.",scheduled,not_arrived
2026-08-18,16:15,16:25,SHOPEE,SHOPEE_1,S031,"Isan Home Group Co., Ltd.",scheduled,not_arrived
2026-08-18,16:25,16:35,SHOPEE,SHOPEE_1,S032,"Chao Phraya Spice Trading Co., Ltd.",scheduled,not_arrived
2026-08-18,16:35,16:45,SHOPEE,SHOPEE_1,S033,"Krungthep Leather Co., Ltd.",scheduled,not_arrived
2026-08-18,16:45,16:55,SHOPEE,SHOPEE_1,S034,"Sukhothai Home Export Co., Ltd.",scheduled,not_arrived
2026-08-18,10:00,10:10,SHOPEE,SHOPEE_2,T001,"Golden Jewelry Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,10:10,10:20,SHOPEE,SHOPEE_2,T002,"Ayutthaya Silk Trading Co., Ltd.",scheduled,not_arrived
2026-08-18,10:20,10:30,SHOPEE,SHOPEE_2,T003,"Nakhon Jewelry Export Co., Ltd.",scheduled,not_arrived
2026-08-18,10:30,10:40,SHOPEE,SHOPEE_2,T004,"Royal Foods Industries Co., Ltd.",scheduled,not_arrived
2026-08-18,10:40,10:50,SHOPEE,SHOPEE_2,T005,"Thai Snacks Trading Co., Ltd.",scheduled,not_arrived
2026-08-18,10:50,11:00,SHOPEE,SHOPEE_2,T006,"Bangsaen Rice Co., Ltd.",scheduled,not_arrived
2026-08-18,11:00,11:10,SHOPEE,SHOPEE_2,T007,"Isan Leather Trading Co., Ltd.",scheduled,not_arrived
2026-08-18,11:10,11:20,SHOPEE,SHOPEE_2,T008,"Chao Phraya Organics Co., Ltd.",scheduled,not_arrived
2026-08-18,11:20,11:30,SHOPEE,SHOPEE_2,T009,"Krungthep Silk Group Co., Ltd.",scheduled,not_arrived
2026-08-18,11:30,11:40,SHOPEE,SHOPEE_2,T010,"Sukhothai Leather Export Co., Ltd.",scheduled,not_arrived
2026-08-18,11:40,11:50,SHOPEE,SHOPEE_2,T011,"Golden Craft Co., Ltd.",scheduled,not_arrived
2026-08-18,11:50,12:00,SHOPEE,SHOPEE_2,T012,"Ayutthaya Wellness Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,13:00,13:10,SHOPEE,SHOPEE_2,T013,"Nakhon Coffee Trading Co., Ltd.",scheduled,not_arrived
2026-08-18,13:10,13:20,SHOPEE,SHOPEE_2,T014,"Royal Fruits Industries Co., Ltd.",scheduled,not_arrived
2026-08-18,13:20,13:30,SHOPEE,SHOPEE_2,T015,"Thai Rubber Group Co., Ltd.",scheduled,not_arrived
2026-08-18,13:30,13:40,SHOPEE,SHOPEE_2,T016,"Bangsaen Snacks Group Co., Ltd.",scheduled,not_arrived
2026-08-18,13:40,13:50,SHOPEE,SHOPEE_2,T017,"Isan Leather Industries Co., Ltd.",scheduled,not_arrived
2026-08-18,13:50,14:00,SHOPEE,SHOPEE_2,T018,"Chao Phraya Organics Co., Ltd.",scheduled,not_arrived
2026-08-18,14:00,14:10,SHOPEE,SHOPEE_2,T019,"Krungthep Silk Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,14:10,14:20,SHOPEE,SHOPEE_2,T020,"Sukhothai Herbal Co., Ltd.",scheduled,not_arrived
2026-08-18,14:20,14:30,SHOPEE,SHOPEE_2,T021,"Golden Craft Industries Co., Ltd.",scheduled,not_arrived
2026-08-18,14:30,14:40,SHOPEE,SHOPEE_2,T022,"Ayutthaya Textiles Industries Co., Ltd.",scheduled,not_arrived
2026-08-18,14:40,14:50,SHOPEE,SHOPEE_2,T023,"Nakhon Jewelry Trading Co., Ltd.",scheduled,not_arrived
2026-08-18,14:50,15:00,SHOPEE,SHOPEE_2,T024,"Royal Foods Industries Co., Ltd.",scheduled,not_arrived
2026-08-18,15:00,15:10,SHOPEE,SHOPEE_2,T025,"Thai Rubber Export Co., Ltd.",scheduled,not_arrived
2026-08-18,15:10,15:20,SHOPEE,SHOPEE_2,T026,"Bangsaen Snacks Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,15:20,15:30,SHOPEE,SHOPEE_2,T027,"Isan Beauty Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,15:45,15:55,SHOPEE,SHOPEE_2,T028,"Chao Phraya Organics Enterprise Co., Ltd.",scheduled,not_arrived
2026-08-18,15:55,16:05,SHOPEE,SHOPEE_2,T029,"Krungthep Fruits Trading Co., Ltd.",scheduled,not_arrived
2026-08-18,16:05,16:15,SHOPEE,SHOPEE_2,T030,"Sukhothai Herbal Group Co., Ltd.",scheduled,not_arrived
2026-08-18,16:15,16:25,SHOPEE,SHOPEE_2,T031,"Golden Jewelry Co., Ltd.",scheduled,not_arrived
2026-08-18,16:25,16:35,SHOPEE,SHOPEE_2,T032,"Ayutthaya Silk Group Co., Ltd.",scheduled,not_arrived
2026-08-18,16:35,16:45,SHOPEE,SHOPEE_2,T033,"Nakhon Foods Trading Co., Ltd.",scheduled,not_arrived
2026-08-18,16:45,16:55,SHOPEE,SHOPEE_2,T034,"Royal Foods Group Co., Ltd.",scheduled,not_arrived
